Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Subflow Fwd Bytes,Subflow Bwd Bytes,Active Mean,Active Std,Idle Mean,Idle Std,Label,Traffic Type,Cluster
18358612.0,6.0,0.0,300.0,0.0,16.341104654317004,0.3268220930863401,50.0,60.0,0.0,2576892.0,1914785.7664835511,6602414.0,172790.02726430714,Malicious,DoS,1
18140356.0,7.0,1.0,350.0,0.0,19.29399841987665,0.4410056781686092,44.44444444444444,116.0,0.0,1778131.0,1537732.3891243236,7211254.0,2445049.38433603,Malicious,DoS,1
18263950.0,6.0,0.0,260.0,0.0,14.235693812127169,0.3285160110490885,41.42857142857143,86.0,0.0,1946424.5,1586752.5667300809,7185550.5,1199166.1267582986,Malicious,DoS,1
18219645.0,5.0,1.0,210.0,0.0,11.526020402702688,0.3293148686486482,34.285714285714285,70.0,0.0,1725217.0,1629847.1895094952,7247379.5,1868882.515569264,Malicious,DoS,1
18616254.0,6.0,0.0,300.0,0.0,16.114949871225434,0.3222989974245087,50.0,60.0,0.0,3742314.5,1523281.247837214,5565812.5,219744.03885543745,Malicious,DoS,1
18419430.0,5.0,1.0,250.0,0.0,13.572624125719418,0.325742979017266,42.85714285714285,62.0,0.0,2618116.0,2166874.9908308047,6588098.5,31369.37813377881,Malicious,DoS,1
18037115.0,5.0,1.0,250.0,0.0,13.860309700304068,0.3326474328072976,42.85714285714285,83.0,0.0,1603307.0,1563705.8354108678,7405487.0,3048929.8891778407,Malicious,DoS,1
18283205.0,5.0,1.0,210.0,0.0,11.485951177597146,0.3281700336456327,34.285714285714285,70.0,0.0,2107532.0,1999176.132391041,6946248.0,1898605.7491164403,Malicious,DoS,1
18340412.0,6.0,1.0,300.0,0.0,16.35732065342916,0.3816708152466804,43.75,100.0,0.0,1945813.5,1968830.64487642,7212588.5,921524.891766088,Malicious,DoS,1
18246050.0,5.0,1.0,230.0,0.0,12.6054680328071,0.3288382965080113,40.0,76.0,0.0,1690460.5,1602233.9625973792,7420982.0,1921735.2119290524,Malicious,DoS,1
18714285.0,7.0,0.0,350.0,0.0,18.70229079016377,0.3740458158032754,50.0,58.0,0.0,3730587.5,1452943.922099026,5626555.0,320156.7373178331,Malicious,DoS,1
18211172.0,5.0,1.0,230.0,0.0,12.629609999839658,0.3294680869523389,40.0,76.0,0.0,1480765.0,1537394.3920829163,7606237.5,2047336.4681508755,Malicious,DoS,1
18606413.0,5.0,1.0,210.0,0.0,11.286431189074433,0.3224694625449838,34.285714285714285,52.0,0.0,2376182.0,1502292.1972512538,6640772.5,884311.2760858022,Malicious,DoS,1
18317256.0,5.0,0.0,210.0,0.0,11.46459928277467,0.272966649589873,43.333333333333336,70.0,0.0,1513051.0,1772343.348054208,7645577.0,522493.9285408013,Malicious,DoS,1
18604544.0,5.0,1.0,250.0,0.0,13.437577400445829,0.3225018576106998,42.85714285714285,62.0,0.0,2753144.0,2251180.503924552,6539127.5,964846.495822263,Malicious,DoS,1
18773338.0,5.0,1.0,210.0,0.0,11.18607676482467,0.3196021932807048,34.285714285714285,52.0,0.0,3166836.5,1522340.795818236,6160935.5,537799.2548195842,Malicious,DoS,1
18662742.0,5.0,1.0,230.0,0.0,12.324019696569774,0.3214961659974724,40.0,57.0,0.0,2722264.5,2025546.2655818304,6582115.5,31912.436141730075,Malicious,DoS,1
18527515.0,5.0,1.0,250.0,0.0,13.493444749606192,0.3238426739905486,42.85714285714285,83.0,0.0,2835228.0,2880733.2275641216,6385754.5,1685376.992142856,Malicious,DoS,1
18655818.0,6.0,0.0,300.0,0.0,16.08077437290608,0.3216154874581216,50.0,100.0,0.0,2859078.0,2075061.417934419,6468831.0,979488.5559402928,Malicious,DoS,1
18525382.0,5.0,1.0,210.0,0.0,11.335798635623275,0.3238799610178078,34.285714285714285,70.0,0.0,2535703.5,2721825.82773485,6698829.0,1524677.7837300575,Malicious,DoS,1
18557547.0,6.0,1.0,280.0,0.0,15.088201042950343,0.3772050260737585,41.25,70.0,0.0,1905044.0,1668384.5090841618,7285914.0,893207.3864999103,Malicious,DoS,1
18884493.0,5.0,0.0,250.0,0.0,13.238374999000504,0.2647674999800101,50.0,62.0,0.0,3760443.5,1446845.833218073,5681803.0,421620.9035638532,Malicious,DoS,1
18814243.0,6.0,1.0,300.0,0.0,15.94536649707352,0.3720585515983821,43.75,75.0,0.0,3070392.0,1433434.1388993077,6325770.5,194404.1602448364,Malicious,DoS,1
18805499.0,5.0,1.0,230.0,0.0,12.230465142137414,0.3190556124035847,40.0,57.0,0.0,3078303.0,1543440.1550620613,6306797.0,591080.4578887717,Malicious,DoS,1
18821820.0,6.0,1.0,260.0,0.0,13.813754461577044,0.3719087739655358,36.25,52.0,0.0,3145176.0,1479613.8685650388,6249470.0,489743.5708633652,Malicious,DoS,1
18725701.0,6.0,1.0,300.0,0.0,16.020762053180277,0.3738177812408731,43.75,60.0,0.0,2520922.5,1629036.138031474,6834398.5,659500.8171431632,Malicious,DoS,1
18659458.0,5.0,1.0,210.0,0.0,11.254346187332986,0.3215527482095139,34.285714285714285,70.0,0.0,2644346.5,2468265.821282728,6650711.0,1364615.6785271082,Malicious,DoS,1
18761570.0,6.0,1.0,260.0,0.0,13.858115285661064,0.3731031038447209,36.25,52.0,0.0,2806763.5,2095715.2999060964,6484929.0,1318215.331545647,Malicious,DoS,1
18884618.0,7.0,1.0,310.0,0.0,16.415476341644826,0.4236251959134148,37.77777777777778,62.0,0.0,2873033.0,2901283.164838965,5834540.0,946657.5880898014,Malicious,DoS,1
18814214.0,5.0,0.0,210.0,0.0,11.161773752546878,0.2657565179177828,40.0,52.0,0.0,2746530.5,1587693.018749059,6660576.5,738610.5096087517,Malicious,DoS,1
18701126.0,5.0,1.0,250.0,0.0,13.368179006975303,0.3208362961674073,42.85714285714285,83.0,0.0,2728737.0,2928655.268338696,6504801.5,1570162.427429882,Malicious,DoS,1
18830598.0,6.0,1.0,300.0,0.0,15.931517416494156,0.3717354063848636,43.75,75.0,0.0,3201316.0,2373278.046045596,6193472.5,1348051.7021778133,Malicious,DoS,1
18855086.0,5.0,1.0,210.0,0.0,11.137578476173484,0.318216527890671,34.285714285714285,52.0,0.0,2775781.0,1912564.036977063,6559487.0,939384.2877385166,Malicious,DoS,1
18723438.0,5.0,1.0,210.0,0.0,11.215888876818456,0.3204539679090987,34.285714285714285,70.0,0.0,2267669.0,2045293.636660028,7065750.0,1063980.7452242733,Malicious,DoS,1
18674489.0,5.0,0.0,250.0,0.0,13.387247169119323,0.2677449433823865,50.0,83.0,0.0,2693894.5,3154488.910793712,6643350.0,1014712.3731383196,Malicious,DoS,1
18809121.0,5.0,1.0,210.0,0.0,11.1647960582528,0.3189941730929372,34.285714285714285,52.0,0.0,3118796.5,2642591.6844757725,6276597.5,1409386.1443779345,Malicious,DoS,1
18984671.0,6.0,1.0,260.0,0.0,13.695259717695398,0.3687185308610299,36.25,65.0,0.0,3128370.0,1409985.0638215996,6241043.5,990350.4232060992,Malicious,DoS,1
18547663.0,5.0,0.0,190.0,0.0,10.24387816405765,0.2695757411594118,38.0,63.0,0.0,1253950.5,1474394.713413101,8019881.0,830358.3215744875,Malicious,Mirai,1
19167745.0,6.0,1.0,260.0,0.0,13.564454243313442,0.3651968450122849,36.25,65.0,0.0,2684830.0,2985291.693084614,5596684.0,477202.3249922406,Malicious,DoS,1
19082039.0,6.0,1.0,260.0,0.0,13.62537829421688,0.3668371079212237,36.25,52.0,0.0,3453356.0,1864540.1728259968,5993325.0,216938.9462544704,Malicious,DoS,1
18827216.0,6.0,1.0,260.0,0.0,13.809795351580393,0.371802182542549,36.25,86.0,0.0,2484244.0,2348236.566496656,6898455.5,1430411.2574097351,Malicious,DoS,1
18714631.0,5.0,1.0,210.0,0.0,11.221167010987283,0.3206047717424938,34.285714285714285,70.0,0.0,1714150.0,1482312.1880420467,7638048.0,1447096.8561253943,Malicious,DoS,1
18756081.0,7.0,1.0,310.0,0.0,16.52797298113609,0.4265283349970604,37.77777777777778,103.0,0.0,1726408.0,1697163.7550784545,7637710.5,458797.042584736,Malicious,DoS,1
18683886.0,6.0,1.0,300.0,0.0,16.056616915774374,0.374654394701402,43.75,75.0,0.0,2108599.0,1865921.859476436,7208680.0,2775399.7730114483,Malicious,DoS,1
18754624.0,5.0,1.0,210.0,0.0,11.197238611661849,0.3199211031903385,34.285714285714285,70.0,0.0,2050127.5,1880749.1815711365,7317590.5,1918121.189170408,Malicious,DoS,1
18756740.0,6.0,1.0,260.0,0.0,13.861683853377505,0.3731991806678559,36.25,65.0,0.0,2066813.0,1884313.706855098,7303786.0,2037188.7787340672,Malicious,DoS,1
19018654.0,5.0,1.0,250.0,0.0,13.144989124887596,0.3154797389973023,42.85714285714285,62.0,0.0,2807385.0,1615597.5736550237,6679968.5,636958.252958936,Malicious,DoS,1
19042965.0,6.0,1.0,300.0,0.0,15.753849256142624,0.3675898159766612,43.75,75.0,0.0,3174947.5,2167428.655440474,6304004.0,278382.2828988943,Malicious,DoS,1
18713978.0,5.0,1.0,210.0,0.0,11.221558559062109,0.3206159588303459,34.285714285714285,70.0,0.0,2127877.0,2102037.5416366854,7182289.0,2713938.0515907137,Malicious,DoS,1
19380096.0,6.0,1.0,260.0,0.0,13.415826216753516,0.361195321220287,36.25,65.0,0.0,2145752.0,1961613.2059608488,5850058.5,946400.9083282306,Malicious,DoS,1
18506122.0,5.0,1.0,250.0,0.0,13.50904311557008,0.3242170347736819,42.85714285714285,83.0,0.0,1469194.0,1417555.3490209826,7732328.0,3579636.1558753424,Malicious,DoS,1
18805660.0,6.0,1.0,260.0,0.0,13.82562483847948,0.372228361035986,36.25,65.0,0.0,2579960.0,3648403.704559297,6768620.0,662812.1981994598,Malicious,DoS,1
18916277.0,6.0,1.0,300.0,0.0,15.859357525796431,0.3700516756019167,43.75,75.0,0.0,2391832.0,1515274.6777538387,6986028.0,2480053.998431889,Malicious,DoS,1
19340146.0,7.0,1.0,350.0,0.0,18.09707124237842,0.4136473426829352,44.44444444444444,58.0,0.0,3150065.5,2646632.092623472,5477181.5,597708.1697488332,Malicious,DoS,1
18997396.0,5.0,1.0,210.0,0.0,11.054146578825858,0.3158327593950245,34.285714285714285,52.0,0.0,2383171.0,1402751.3614500612,7097586.5,1882656.955666778,Malicious,DoS,1
18785594.0,5.0,0.0,190.0,0.0,10.114133202282558,0.2661614000600673,38.0,63.0,0.0,1769017.5,2479061.927617884,7623779.5,1576276.072660021,Malicious,Mirai,1
18837227.0,5.0,1.0,210.0,0.0,11.148137674403989,0.3185182192686854,34.285714285714285,70.0,0.0,2229234.0,2061868.21961104,7177293.0,2767485.8339164085,Malicious,DoS,1
18944081.0,6.0,1.0,260.0,0.0,13.724603479049737,0.3695085552051851,36.25,65.0,0.0,2334257.0,2122359.790527987,7102482.5,2000289.8255714087,Malicious,DoS,1
18961813.0,6.0,1.0,260.0,0.0,13.711769017023848,0.3691630119967959,36.25,65.0,0.0,2874927.0,2904022.496509281,6578713.5,1999018.447578836,Malicious,DoS,1
18958226.0,5.0,1.0,250.0,0.0,13.18688784488591,0.3164853082772618,42.85714285714285,83.0,0.0,1761363.0,1473760.4386303765,7645182.5,785693.9217408393,Malicious,DoS,1
18612448.0,5.0,0.0,190.0,0.0,10.208221938350077,0.2686374194302651,38.0,63.0,0.0,1432763.0,1788140.1135459156,7873461.0,3232480.667438245,Malicious,Mirai,1
18855975.0,5.0,1.0,230.0,0.0,12.197725124264323,0.3182015249808084,40.0,76.0,0.0,1798390.0,1823209.781465644,7620827.0,2680435.332298096,Malicious,DoS,1
6268866.0,536.0,0.0,705376.0,0.0,112520.51008906554,85.50190736251182,1316.0,705376.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,2
5043023.0,2.0,0.0,2712.0,0.0,537.7726811874544,0.3965875229995976,1356.0,2712.0,0.0,0.0,0.0,5043023.0,0.0,Malicious,DoS,2
5199820.0,2.0,0.0,2712.0,0.0,521.5565154178414,0.3846286986857237,1356.0,2712.0,0.0,0.0,0.0,5199820.0,0.0,Malicious,DoS,2
5214699.0,2.0,0.0,2712.0,0.0,520.0683682797415,0.3835312450440571,1356.0,2712.0,0.0,0.0,0.0,5214699.0,0.0,Malicious,DoS,2
5215638.0,2.0,0.0,2712.0,0.0,519.9747375105404,0.3834621958042333,1356.0,2712.0,0.0,0.0,0.0,5215638.0,0.0,Malicious,DoS,2
5290418.0,2.0,0.0,2692.0,0.0,508.8444807196709,0.3780419619016871,1349.3333333333333,2692.0,0.0,0.0,0.0,5290418.0,0.0,Malicious,DoS,2
5416419.0,2.0,0.0,2692.0,0.0,497.0073400894576,0.3692476523695822,1349.3333333333333,2692.0,0.0,0.0,0.0,5416419.0,0.0,Malicious,DoS,2
5439062.0,2.0,0.0,2692.0,0.0,494.9382816375324,0.3677104618406629,1349.3333333333333,2692.0,0.0,0.0,0.0,5439062.0,0.0,Malicious,DoS,2
5477806.0,2.0,0.0,2692.0,0.0,491.4376303213367,0.3651096807736528,1349.3333333333333,2692.0,0.0,0.0,0.0,5477806.0,0.0,Malicious,DoS,2
7557457.0,1368.0,0.0,1816704.0,0.0,240385.62177727243,181.0132694105967,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,2
5501643.0,2.0,0.0,2692.0,0.0,489.3083756979506,0.363527767977675,1349.3333333333333,2692.0,0.0,0.0,0.0,5501643.0,0.0,Malicious,DoS,2
5512761.0,2.0,0.0,2692.0,0.0,488.32155067125166,0.3627946141688348,1349.3333333333333,2692.0,0.0,0.0,0.0,5512761.0,0.0,Malicious,DoS,2
5529119.0,2.0,0.0,2692.0,0.0,486.8768424047303,0.3617212796469021,1349.3333333333333,2692.0,0.0,0.0,0.0,5529119.0,0.0,Malicious,DoS,2
7466977.0,1733.0,0.0,2301424.0,0.0,308213.61844291206,232.08856810460244,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Video,2
5534625.0,2.0,0.0,2692.0,0.0,486.39248368227294,0.3613614291844524,1349.3333333333333,2692.0,0.0,0.0,0.0,5534625.0,0.0,Malicious,DoS,2
5542809.0,2.0,0.0,2692.0,0.0,485.6743214496476,0.3608278762627397,1349.3333333333333,2692.0,0.0,0.0,0.0,5542809.0,0.0,Malicious,DoS,2
5544290.0,2.0,0.0,2692.0,0.0,485.5445873141557,0.3607314913180948,1349.3333333333333,2692.0,0.0,0.0,0.0,5544290.0,0.0,Malicious,DoS,2
5559600.0,2.0,0.0,2692.0,0.0,484.2074969422261,0.3597381106554428,1349.3333333333333,2692.0,0.0,0.0,0.0,5559600.0,0.0,Malicious,DoS,2
5562008.0,2.0,0.0,2692.0,0.0,483.9978655190716,0.359582366656071,1349.3333333333333,2692.0,0.0,0.0,0.0,5562008.0,0.0,Malicious,DoS,2
5575747.0,2.0,0.0,2692.0,0.0,482.8052635817228,0.3586963325272829,1342.6666666666667,2692.0,0.0,0.0,0.0,5575747.0,0.0,Malicious,DoS,2
5575797.0,2.0,0.0,2692.0,0.0,482.80093410861264,0.3586931159796528,1342.6666666666667,2692.0,0.0,0.0,0.0,5575797.0,0.0,Malicious,DoS,2
5577040.0,2.0,0.0,2692.0,0.0,482.693328360564,0.3586131711445497,1342.6666666666667,2692.0,0.0,0.0,0.0,5577040.0,0.0,Malicious,DoS,2
5582025.0,2.0,0.0,2692.0,0.0,482.26226145529625,0.3582929134140388,1342.6666666666667,2692.0,0.0,0.0,0.0,5582025.0,0.0,Malicious,DoS,2
5589802.0,2.0,0.0,2692.0,0.0,481.5912978670801,0.3577944263499852,1342.6666666666667,2692.0,0.0,0.0,0.0,5589802.0,0.0,Malicious,DoS,2
5590044.0,2.0,0.0,2692.0,0.0,481.5704491771442,0.3577789369815336,1342.6666666666667,2692.0,0.0,0.0,0.0,5590044.0,0.0,Malicious,DoS,2
5591688.0,2.0,0.0,2692.0,0.0,481.4288636991191,0.3576737471761657,1342.6666666666667,2692.0,0.0,0.0,0.0,5591688.0,0.0,Malicious,DoS,2
5599825.0,2.0,0.0,2692.0,0.0,480.7293085051765,0.357154018205926,1342.6666666666667,2692.0,0.0,0.0,0.0,5599825.0,0.0,Malicious,DoS,2
5604218.0,2.0,0.0,2692.0,0.0,480.35247736615526,0.3568740545068018,1342.6666666666667,2692.0,0.0,0.0,0.0,5604218.0,0.0,Malicious,DoS,2
5609385.0,2.0,0.0,2692.0,0.0,479.9100079598744,0.3565453253788071,1342.6666666666667,2692.0,0.0,0.0,0.0,5609385.0,0.0,Malicious,DoS,2
5609728.0,2.0,0.0,2692.0,0.0,479.8806644457628,0.3565235248482636,1342.6666666666667,2692.0,0.0,0.0,0.0,5609728.0,0.0,Malicious,DoS,2
5615455.0,2.0,0.0,2692.0,0.0,479.3912514658207,0.3561599193653942,1342.6666666666667,2692.0,0.0,0.0,0.0,5615455.0,0.0,Malicious,DoS,2
5617689.0,2.0,0.0,2692.0,0.0,479.2006107849687,0.3560182843870495,1342.6666666666667,2692.0,0.0,0.0,0.0,5617689.0,0.0,Malicious,DoS,2
5625206.0,2.0,0.0,2692.0,0.0,478.5602518378882,0.3555425347978367,1342.6666666666667,2692.0,0.0,0.0,0.0,5625206.0,0.0,Malicious,DoS,2
5628915.0,2.0,0.0,2692.0,0.0,478.24491931393527,0.3553082610058954,1342.6666666666667,2692.0,0.0,0.0,0.0,5628915.0,0.0,Malicious,DoS,2
5634772.0,2.0,0.0,2692.0,0.0,477.7478130437221,0.3549389398541769,1342.6666666666667,2692.0,0.0,0.0,0.0,5634772.0,0.0,Malicious,DoS,2
5637069.0,2.0,0.0,2692.0,0.0,477.5531397611063,0.3547943088864088,1342.6666666666667,2692.0,0.0,0.0,0.0,5637069.0,0.0,Malicious,DoS,2
5641925.0,2.0,0.0,2692.0,0.0,477.1421101840241,0.354488937729587,1342.6666666666667,2692.0,0.0,0.0,0.0,5641925.0,0.0,Malicious,DoS,2
5643278.0,2.0,0.0,2692.0,0.0,477.0277133254821,0.3544039474929288,1342.6666666666667,2692.0,0.0,0.0,0.0,5643278.0,0.0,Malicious,DoS,2
5647259.0,2.0,0.0,2692.0,0.0,476.6914356150479,0.3541541126411946,1342.6666666666667,2692.0,0.0,0.0,0.0,5647259.0,0.0,Malicious,DoS,2
5649803.0,2.0,0.0,2692.0,0.0,476.476790429684,0.353994643707046,1342.6666666666667,2692.0,0.0,0.0,0.0,5649803.0,0.0,Malicious,DoS,2
5655895.0,2.0,0.0,2692.0,0.0,475.9635742884194,0.3536133538546949,1342.6666666666667,2692.0,0.0,0.0,0.0,5655895.0,0.0,Malicious,DoS,2
5656445.0,2.0,0.0,2692.0,0.0,475.9172943430017,0.3535789705371484,1342.6666666666667,2692.0,0.0,0.0,0.0,5656445.0,0.0,Malicious,DoS,2
5660989.0,2.0,0.0,2692.0,0.0,475.5352819092212,0.3532951574362713,1342.6666666666667,2692.0,0.0,0.0,0.0,5660989.0,0.0,Malicious,DoS,2
5661035.0,2.0,0.0,2692.0,0.0,475.53141784143713,0.3532922866578284,1342.6666666666667,2692.0,0.0,0.0,0.0,5661035.0,0.0,Malicious,DoS,2
5663714.0,2.0,0.0,2692.0,0.0,475.3064861679104,0.3531251754590715,1342.6666666666667,2692.0,0.0,0.0,0.0,5663714.0,0.0,Malicious,DoS,2
5664329.0,2.0,0.0,2692.0,0.0,475.25488014555646,0.3530868351750048,1342.6666666666667,2692.0,0.0,0.0,0.0,5664329.0,0.0,Malicious,DoS,2
5666386.0,2.0,0.0,2692.0,0.0,475.0823540789491,0.3529586583053113,1342.6666666666667,2692.0,0.0,0.0,0.0,5666386.0,0.0,Malicious,DoS,2
5674734.0,2.0,0.0,2692.0,0.0,474.38346889915897,0.35243942711676,1342.6666666666667,2692.0,0.0,0.0,0.0,5674734.0,0.0,Malicious,DoS,2
5836407.0,2.0,0.0,2712.0,0.0,464.6694447457143,0.3426765816708807,1356.0,2712.0,0.0,0.0,0.0,5836407.0,0.0,Malicious,DoS,2
5837260.0,2.0,0.0,2712.0,0.0,464.60154250453127,0.3426265062717782,1356.0,2712.0,0.0,0.0,0.0,5837260.0,0.0,Malicious,DoS,2
5838265.0,2.0,0.0,2712.0,0.0,464.5215659104203,0.3425675264826108,1356.0,2712.0,0.0,0.0,0.0,5838265.0,0.0,Malicious,DoS,2
5838806.0,2.0,0.0,2712.0,0.0,464.4785252327274,0.342535785569858,1356.0,2712.0,0.0,0.0,0.0,5838806.0,0.0,Malicious,DoS,2
5839309.0,2.0,0.0,2712.0,0.0,464.4385148996225,0.3425062794245004,1356.0,2712.0,0.0,0.0,0.0,5839309.0,0.0,Malicious,DoS,2
5839331.0,2.0,0.0,2712.0,0.0,464.4367651020297,0.3425049890132962,1356.0,2712.0,0.0,0.0,0.0,5839331.0,0.0,Malicious,DoS,2
5839516.0,2.0,0.0,2712.0,0.0,464.42205141659,0.3424941382128245,1356.0,2712.0,0.0,0.0,0.0,5839516.0,0.0,Malicious,DoS,2
5840286.0,2.0,0.0,2712.0,0.0,464.3608206858363,0.3424489828066639,1356.0,2712.0,0.0,0.0,0.0,5840286.0,0.0,Malicious,DoS,2
5840445.0,2.0,0.0,2712.0,0.0,464.3481789486932,0.3424396599916616,1356.0,2712.0,0.0,0.0,0.0,5840445.0,0.0,Malicious,DoS,2
5840515.0,2.0,0.0,2712.0,0.0,464.34261362225766,0.3424355557686265,1356.0,2712.0,0.0,0.0,0.0,5840515.0,0.0,Malicious,DoS,2
5840853.0,2.0,0.0,2712.0,0.0,464.3157429231655,0.3424157396188536,1356.0,2712.0,0.0,0.0,0.0,5840853.0,0.0,Malicious,DoS,2
5841281.0,2.0,0.0,2712.0,0.0,464.2817217661674,0.3423906502700349,1356.0,2712.0,0.0,0.0,0.0,5841281.0,0.0,Malicious,DoS,2
5841296.0,2.0,0.0,2712.0,0.0,464.2805295263243,0.3423897710371123,1356.0,2712.0,0.0,0.0,0.0,5841296.0,0.0,Malicious,DoS,2
5841821.0,2.0,0.0,2712.0,0.0,464.2388049890607,0.3423590007293958,1356.0,2712.0,0.0,0.0,0.0,5841821.0,0.0,Malicious,DoS,2
5841853.0,2.0,0.0,2712.0,0.0,464.2362620216565,0.3423571253847024,1356.0,2712.0,0.0,0.0,0.0,5841853.0,0.0,Malicious,DoS,2
5842134.0,2.0,0.0,2712.0,0.0,464.21393278551983,0.342340658396401,1356.0,2712.0,0.0,0.0,0.0,5842134.0,0.0,Malicious,DoS,2
5842165.0,2.0,0.0,2712.0,0.0,464.211469549388,0.3423388418505811,1356.0,2712.0,0.0,0.0,0.0,5842165.0,0.0,Malicious,DoS,2
5842176.0,2.0,0.0,2712.0,0.0,464.2105955041409,0.3423381972744402,1356.0,2712.0,0.0,0.0,0.0,5842176.0,0.0,Malicious,DoS,2
5842410.0,2.0,0.0,2712.0,0.0,464.19200295768354,0.3423244859569938,1356.0,2712.0,0.0,0.0,0.0,5842410.0,0.0,Malicious,DoS,2
5843068.0,2.0,0.0,2712.0,0.0,464.1397293339732,0.3422859360870008,1356.0,2712.0,0.0,0.0,0.0,5843068.0,0.0,Malicious,DoS,2
5843098.0,2.0,0.0,2712.0,0.0,464.1373463186823,0.3422841787010931,1356.0,2712.0,0.0,0.0,0.0,5843098.0,0.0,Malicious,DoS,2
5843587.0,2.0,0.0,2712.0,0.0,464.0985066193076,0.3422555358549466,1356.0,2712.0,0.0,0.0,0.0,5843587.0,0.0,Malicious,DoS,2
5844583.0,2.0,0.0,2712.0,0.0,464.019417638521,0.3421972106478768,1356.0,2712.0,0.0,0.0,0.0,5844583.0,0.0,Malicious,DoS,2
5844655.0,2.0,0.0,2712.0,0.0,464.0137014075253,0.342192995138293,1356.0,2712.0,0.0,0.0,0.0,5844655.0,0.0,Malicious,DoS,2
5844735.0,2.0,0.0,2712.0,0.0,464.007350204928,0.3421883113605664,1356.0,2712.0,0.0,0.0,0.0,5844735.0,0.0,Malicious,DoS,2
5844754.0,2.0,0.0,2712.0,0.0,464.005841819861,0.3421871989821984,1356.0,2712.0,0.0,0.0,0.0,5844754.0,0.0,Malicious,DoS,2
5845113.0,2.0,0.0,2712.0,0.0,463.9773431240765,0.3421661822448942,1356.0,2712.0,0.0,0.0,0.0,5845113.0,0.0,Malicious,DoS,2
5845271.0,2.0,0.0,2712.0,0.0,463.9648016319517,0.3421569333568965,1356.0,2712.0,0.0,0.0,0.0,5845271.0,0.0,Malicious,DoS,2
5845401.0,2.0,0.0,2712.0,0.0,463.9544831911446,0.3421493238872748,1356.0,2712.0,0.0,0.0,0.0,5845401.0,0.0,Malicious,DoS,2
5846914.0,2.0,0.0,2712.0,0.0,463.8344261605353,0.3420607862540821,1356.0,2712.0,0.0,0.0,0.0,5846914.0,0.0,Malicious,DoS,2
5847184.0,2.0,0.0,2712.0,0.0,463.8130081078344,0.3420449912299664,1356.0,2712.0,0.0,0.0,0.0,5847184.0,0.0,Malicious,DoS,2
5847317.0,2.0,0.0,2712.0,0.0,463.8024584608633,0.3420372112543239,1356.0,2712.0,0.0,0.0,0.0,5847317.0,0.0,Malicious,DoS,2
5851350.0,2.0,0.0,2712.0,0.0,463.4827860237381,0.3418014646192759,1356.0,2712.0,0.0,0.0,0.0,5851350.0,0.0,Malicious,DoS,2
5852397.0,2.0,0.0,2712.0,0.0,463.3998684641524,0.3417403159765135,1356.0,2712.0,0.0,0.0,0.0,5852397.0,0.0,Malicious,DoS,2
5881756.0,2.0,0.0,2712.0,0.0,461.0867910875596,0.34003450670174,1356.0,2712.0,0.0,0.0,0.0,5881756.0,0.0,Malicious,DoS,2
5882535.0,2.0,0.0,2712.0,0.0,461.0257312536177,0.3399894773256768,1356.0,2712.0,0.0,0.0,0.0,5882535.0,0.0,Malicious,DoS,2
5921153.0,2.0,0.0,2692.0,0.0,454.6411822156935,0.3377720521661913,1342.6666666666667,2692.0,0.0,0.0,0.0,5921153.0,0.0,Malicious,DoS,2
5921388.0,2.0,0.0,2692.0,0.0,454.623139034294,0.3377586471280044,1342.6666666666667,2692.0,0.0,0.0,0.0,5921388.0,0.0,Malicious,DoS,2
5921889.0,2.0,0.0,2692.0,0.0,454.5846772879397,0.3377300722793014,1342.6666666666667,2692.0,0.0,0.0,0.0,5921889.0,0.0,Malicious,DoS,2
5928184.0,2.0,0.0,2692.0,0.0,454.1019644464477,0.3373714446110309,1342.6666666666667,2692.0,0.0,0.0,0.0,5928184.0,0.0,Malicious,DoS,2
5928348.0,2.0,0.0,2692.0,0.0,454.0894023090413,0.3373621116709073,1342.6666666666667,2692.0,0.0,0.0,0.0,5928348.0,0.0,Malicious,DoS,2
5933525.0,2.0,0.0,2692.0,0.0,453.6932093485744,0.3370677632604564,1342.6666666666667,2692.0,0.0,0.0,0.0,5933525.0,0.0,Malicious,DoS,2
5935881.0,2.0,0.0,2692.0,0.0,453.5131347815093,0.3369339782923545,1342.6666666666667,2692.0,0.0,0.0,0.0,5935881.0,0.0,Malicious,DoS,2
5951347.0,2.0,0.0,2692.0,0.0,452.3345723245511,0.3360583746839161,1342.6666666666667,2692.0,0.0,0.0,0.0,5951347.0,0.0,Malicious,DoS,2
5952554.0,2.0,0.0,2692.0,0.0,452.2428523957951,0.3359902320919726,1342.6666666666667,2692.0,0.0,0.0,0.0,5952554.0,0.0,Malicious,DoS,2
5955217.0,2.0,0.0,2692.0,0.0,452.0406225331503,0.3358399870231429,1342.6666666666667,2692.0,0.0,0.0,0.0,5955217.0,0.0,Malicious,DoS,2
5955388.0,2.0,0.0,2692.0,0.0,452.02764286726574,0.3358303438835555,1342.6666666666667,2692.0,0.0,0.0,0.0,5955388.0,0.0,Malicious,DoS,2
